DATAFLOW,LAST UPDATE,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2007,67.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2008,61.6,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2009,61.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2010,62.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2011,61.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2012,61.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2013,60.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2014,60.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2015,59.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2016,60.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2017,59.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2018,60.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2019,58.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2020,58.0,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2021,56.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Denmark,2022,55.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2004,51.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2005,50.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2006,51.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2007,52.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2008,55.3,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2009,57.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2010,56.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2011,56.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2012,55.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2013,55.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2014,55.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2015,55.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2016,56.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2017,56.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2018,53.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2019,55.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2020,57.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2021,56.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Estonia,2022,59.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2004,64.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2005,66.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2006,67.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2007,66.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2008,65.9,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2009,66.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2010,66.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2011,66.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2012,64.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2013,64.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2014,64.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2015,64.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2016,64.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2017,64.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2018,65.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2019,66.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2020,65.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2021,65.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Greece,2022,67.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2004,62.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2005,63.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2006,63.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2007,63.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2008,63.8,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2009,62.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2010,64.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2011,65.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2012,65.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2013,64.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2014,65.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2015,64.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2016,66.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2017,69.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2018,68.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2019,69.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2020,66.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2021,62.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Spain,2022,61.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2004,53.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2005,52.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2006,52.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2007,57.3,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2008,59.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2009,58.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2010,58.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2011,58.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2012,56.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2014,58.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2015,57.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2016,58.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2017,57.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2018,57.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2019,56.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2020,56.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2021,61.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Finland,2022,57.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2004,62.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2005,63.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2006,63.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2007,63.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2008,63.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2009,63.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2010,62.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2011,63.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2012,63.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2013,63.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2014,63.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2015,63.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2016,63.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2017,63.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2018,63.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2019,64.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2020,64.6,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2021,66.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,France,2022,64.4,bp
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2010,59.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2011,60.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2012,63.1,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2013,59.0,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2014,59.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2015,56.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2016,57.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2017,57.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2018,57.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2019,57.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2020,58.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2021,58.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Croatia,2022,60.3,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2005,53.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2006,55.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2007,56.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2008,56.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2009,57.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2010,57.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2011,58.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2012,59.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2013,59.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2014,59.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2015,59.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2016,59.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2017,60.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2018,61.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2019,61.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2020,62.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2021,62.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Hungary,2022,62.6,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2004,63.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2005,63.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2006,63.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2007,64.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2008,64.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2009,64.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2010,66.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2011,67.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2012,67.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2013,66.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2014,66.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2015,67.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2016,68.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2017,68.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2018,69.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2019,69.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2020,66.2,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2021,67.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Ireland,2022,66.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2004,64.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2005,66.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2006,67.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2007,72.3,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2008,70.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2009,68.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2010,68.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2011,68.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2012,69.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2013,69.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2014,68.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2015,68.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2016,66.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2017,63.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Iceland,2018,62.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2004,69.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2005,67.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2006,65.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2007,63.0,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2008,62.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2009,62.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2011,63.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2012,61.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2013,61.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2014,62.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2015,62.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2016,67.4,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2017,66.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2018,66.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2019,68.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2020,68.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2021,68.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Italy,2022,67.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Lithuania,2005,52.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Lithuania,2006,54.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Lithuania,2007,55.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Lithuania,2008,56.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Lithuania,2009,58.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Lithuania,2010,59.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Total,Healthy life years in absolute value at birth,Lithuania,2011,59.5,
